date;CF1 Index;DM1 Index;EO1 Index;ES1 Index;FA1 Index;FFB1 Index;FFD1 Index;FT1 Index;GX1 Index;HC1 Index;HI1 Index;HWA1 Index;HWB1 Index;IB1 Index;IFB1 Index;IFD1 Index;KM1 Index;MES1 Index;MX1 Index;NH1 Index;NI1 Index;NK1 Index;NO1 Index;NQ1 Index;PT1 Index;RTY1 Index;SM1 Index;ST1 Index;TP1 Index;UX1 Index;VG1 Index;XB1 Index;XP1 Index;Z 1 Index
1999-05-12;2585464995.803;;789143266.8;1378446100.0;;;;61958071.02255363;48030370026.555;;4686760934.073023;;;;;;1426672941.1764708;;;;8997072825.367952;30559657681.494957;;;;;;;12030498594.344303;;6144293249.952;;;21605381914.908
1999-05-13;2666275295.76;;;1424431250.0;;;;74892613.63636364;;;4616632609.621116;;;;;;1362765366.6017325;;;;8974272171.128265;30223205780.91641;;;;;;;11679517654.787323;;;;;21716354572.66
1999-05-14;2600293694.625;;803909774.25;1374895462.5;;;;97575160.20750685;47447548278.9;;4413140157.378741;;;;;;1344479960.2517393;;;;8871355197.8183;28918307798.762615;;;;;;;11581618813.090199;;5936796066.663;;;20736149491.5345
1999-05-17;2569223970.0;;968670418.4959999;1306871550.0;;;;144892491.75924793;46880629667.2;;4261558368.2683005;;;;;;1267749026.1085784;;;;8727605608.15732;28023168730.274338;;;;;;;11188940600.46937;;5981456433.599999;;;19806622387.2
1999-05-18;2599554702.0059996;;1445133614.7779999;1300274812.5;;;;225338532.8656398;47116628293.95;;4069467805.180064;;;;;;1337148542.2740526;;;;8535408936.101201;27974978105.741165;;;;;;;11188254257.216997;;6013360785.24;;;20062493628.24
1999-05-19;2632761844.9110003;;2006282028.734;1331304975.0;;;;242628334.35021353;47862805076.48;;3923926102.6566935;;;;;;1218357409.7135742;;;;8243216090.104586;27056638938.053097;;;;;;;10878524336.283186;;6078454282.172;;;19743688671.471
1999-05-20;2734834904.6895;;2958838743.51;1360422375.0;;;;274910525.5140898;48504692892.15;;509301387.6171931;;;;;;1202118272.8410513;;;;8071023224.483231;27129169146.62592;;;;;;;10979841912.651815;;6249917994.606;;;19719924996.216
1999-05-21;2715811576.8125;;3727668536.15;1380598662.5;;;;312936077.51134944;48558065366.625;;737638711.5496227;;;;;;1217579677.3517704;;;;8188774354.83871;27058084112.903225;;;;;;;11142641532.258064;;6246729154.98;;;19566111419.91
1999-05-24;;;;1439615625.0;;;;333181289.2602306;;;1296626710.3413591;;;;;;1208287648.196418;;;;8030245941.558441;27079286607.142853;;;;;;;11383186363.636362;;;;;19135321292.8755
1999-05-25;2970722093.184;;4240587947.6480002;1505626675.0;;;;325736853.671937;47760972864.0;;2175956157.3178596;;;;;;1255267076.8193502;;;;7972594887.525563;26847742167.689163;;;;;;;11638019795.501024;;6120658997.504;;;18738859874.607
1999-05-26;3522173085.2475;;4313115216.837;1515568100.0;;;;331030380.6734993;47062508075.01;;3081360488.95594;;;;;;1259335642.3173804;;;;7886000776.270633;26285089066.84099;;;;;;;11588568393.528355;;5878594404.228;;;18598039632.0
1999-05-27;4271061722.4205;;4347894090.407;1508670900.0;;;;355819206.97327113;46420422873.825;;3824232314.179605;;;;;;1166219894.0775924;;;;7881965043.69538;26484154806.491882;;;;;;;11553059925.093632;;5906291874.693;;;17821507330.95
1999-05-28;5559132353.82;;4458813387.662;1458973425.0;;;;372609738.37653023;46219571964.979996;;3911055539.794708;;;;;;1226128942.4860854;;;;7922393139.190523;24971546150.04936;;;;;;;10903033810.463968;;5873670368.08;;;17109402982.560001
1999-05-31;6297052433.0;;4556764208.5;;;;;347730724.1063245;46055852025.225;;4017339970.0830455;;;;;;1241423898.8408852;;;;7975405685.550082;24552021674.87685;;;;;;;10786929638.752052;;5950243156.2;;;17100600352.56
1999-06-01;6369675189.248;;4520773329.599999;1431592275.0;;;;349729826.81205904;47646799253.759995;;4120987544.483986;;;;;;1388935309.9730458;;;;7393772177.5863495;24354610287.418205;;;;;;;10536894309.616499;;6406658674.863999;;;17412029392.184002
1999-06-02;0.0;;4216701082.44;1468067937.5;;;;351054598.7720316;45753700814.5;;4203467082.699399;;;;;;1400725065.3401906;;;;7329283336.077044;23028023047.164375;;;;;;;9765088155.403738;;6029898471.52;;;16226089012.4225
1999-06-03;6334857855.375;;4249355120.85;1463427000.0;;;;346037110.50752276;;;4223740378.788855;;;;;;70263297.87234043;;;;1944054979.4238684;7840623786.008231;;;;;;;4871599259.259259;;;;;15797635393.518
1999-06-04;6296168624.328;;4378577806.512;1468432750.0;;;;354574696.84474176;45987975717.705;;4161710159.8762245;;;;;;135646875.0;;;;2457047529.4502616;9763050719.895288;;;;;;;6234959096.858639;;6176576355.84;;;15251196375.912
1999-06-07;6593628220.3359995;;4363869390.559999;1444958350.0;;;;376710569.85294116;46267889250.799995;;4612676748.143564;;;;;;254112970.00422475;;;;3015608692.0529804;12221746688.741722;;;;;;;7676896523.178808;;6049854062.896;;;15143372184.884998
1999-06-08;6459232395.584;;4453825557.44;1464275312.5;;;;57815347.780710906;46430158914.659996;;4547659344.059405;;;;;;383585144.3123939;;;;3805750440.3254213;17421125555.648746;;;;;;;9312919944.644804;;5943229332.648;;;14472359502.244
1999-06-09;6594162537.559999;;4556385282.424;1475467425.0;;;;66782794.77325135;46398965943.6;;4571002862.00495;;;;;;549722084.0480274;;;;5324828953.995971;21018816319.677635;;;;;;;10666086929.14708;;5279270311.592;;;13314695057.392
1999-06-10;59771838.3625;;1041790864.191;372711125.0;;;;85459840.0;45578437749.68;;4563038879.507045;;;;;;1004780419.8800343;;;;7063731128.110289;24141365164.761265;;;;;;;11158920141.22394;;5061173530.6;;;11748291044.497
1999-06-11;63092919.924;;1189357547.931;546900200.0;;;;114884302.00308165;45674924876.052505;;4708838150.736148;;;;;;1004983895.8369024;;;;7618781806.615776;25923386259.541985;;;;;;;11632482145.886343;;4965176612.808001;;;11895365096.8
1999-06-14;62174904.372;;1282710539.124;618869700.0;;;;141895358.51966077;6707449088.55;;4653174751.52437;;;;;;994444871.7948718;;;;8194520147.583119;25387782190.531464;;;;;;;11643635685.266562;;4603019351.896;;;13468925559.6
1999-06-15;105205718.97999999;;1781599303.372;662480325.0;;;;169671741.34576783;11522014448.67;;4497808628.846179;;;;;;1043391891.891892;;;;8190240596.1969595;25712569542.4728;;;;;;;11536913144.565306;;5552389449.342;;;16487821127.466
1999-06-16;132913593.99;;0.0;716893400.0;;;;204071631.0961485;13516752812.73;;4682368068.266776;;;;;;1124838729.0682697;;;;8258608744.394619;25780272047.832584;;;;;;;11542572745.39113;;6056651397.552;;;17926288223.0775
1999-06-17;141277886.4965;;3473200644.522;730614500.0;;;;256896278.20710975;16705650806.34625;;4603832497.615303;;;;;;1105023317.6168025;;;;8485703249.309104;26659031906.875473;;;;;;;11866800142.366638;;6761659008.476;;;19929090124.3
1999-06-18;261269568.58800003;;4252478877.504;700897050.0;;;;;18768562840.755;;;;;;;;1200731241.9424152;;;;8661543330.2897;26544236324.396114;;;;;;;11794538059.267868;;7393367301.120001;;;20538620612.835
1999-06-21;511126072.56;;4619108009.021999;724132000.0;;;;282039096.16395164;19100908081.282497;;581320333.3462238;;;;;;1404009009.0090091;;;;8844469071.74375;26374063163.915672;;;;;;;11727756823.010296;;7624838831.693999;;;20874138504.912
1999-06-22;607022774.4;;4673741076.55;769072500.0;;;;291485201.793722;19080563759.25;;916923542.985317;;;;;;1382764797.2389991;;;;9095758709.942482;26647062777.321285;;;;;;;11889873459.326212;;7546250509.0;;;20620424994.672
1999-06-23;942756645.2240001;;4792560634.812;744478962.5;;;;279084624.4204019;19162163615.550003;;1555702334.4548;;;;;;1499335174.9935505;;;;9186038813.253506;26210153120.64299;;;;;;;11651236980.23456;;7716515197.05;;;20472355295.392
1999-06-24;1514520935.2845;;5053276401.615;799250175.0;;;;307417834.51302814;19172934297.562496;;2342125953.8049083;;;;;;1410401727.861771;;;;9437020712.000656;26461082273.808548;;;;;;;11609649085.390862;;7914723557.129999;;;21437677508.208
1999-06-25;2253887433.7;;5144588905.679999;843516300.0;;;;305563090.23485786;19266994484.0625;;3279604984.981888;;;;;;1497742857.142857;;;;9371115831.069399;26267200461.01918;;;;;;;11515864410.96567;;8037580451.039999;;;21521149748.67
1999-06-28;3061322283.2169995;;5242499608.398;919027200.0;;;;285657434.3122102;19520030630.625;;4064798123.034085;;;;;;1591479982.7064419;;;;9369088243.765944;26748869558.06106;;;;;;;11715707349.189365;;7859748040.669999;;;21284969281.772
1999-06-29;5449310219.133;;5283482083.308001;1029705412.5;;;;313444892.398204;19868162613.875;;4298575148.23408;;;;;;1613805897.602074;;;;9472574132.231405;27378060165.289257;;;;;;;11735980000.0;;7916898271.712;;;20813734714.2
1999-06-30;6237378725.341499;;5453811715.473;1105469087.5;;;;293337863.77708983;20140008214.3975;;4162963380.6810856;;;;;;1712042159.8272138;;;;9426349917.423616;27013399174.236168;;;;;;;11303635838.150288;;8071763107.65;;;20728222459.350002
1999-07-01;6003853580.339999;;5689084316.5199995;1112904000.0;;;;;21031083816.6;;;;;;;;1732020270.5604467;;;;9715272064.91141;27956337969.86256;;67784950.0;;;;;11743844883.258818;;8407945062.989999;;;20646253867.554
1999-07-02;6010476239.86;;5745470870.315;1146100900.0;;;;294422212.58134484;21471418658.059998;;4700006444.544693;;;;;;1754228389.7576904;;;;0.0;27749649338.842976;;71114400.0;;;;;12022950082.644629;;8205628080.558999;;;20599478286.585
1999-07-05;6065432706.092;;5971746384.105;;;;;297149226.00619197;0.0;;4662519236.965908;;;;;;1759039106.1452515;;;;9830653959.303751;27872864672.713898;;;;;;;12299192694.287815;;0.0;;;20861521163.505
1999-07-06;6308915598.564;;6026671747.872001;1143859237.5;;;;299525761.1894069;22186465743.510002;;4623316019.436246;;;;;;1782074218.4154174;;;;9867053987.730062;27636378486.70757;;70666200.0;;;;;12359502453.987732;;8457329586.240001;;;21065415132.549
1999-07-07;6291178270.504;;6077334991.372;1313769300.0;;;;290167693.97553045;22249428806.25;;4513046325.17852;;;;;;1690438267.9180887;;;;9847632289.196041;27336975545.922955;;79096500.0;;;;;12368194978.326654;;8510052722.832;;;20679787918.46
1999-07-08;6211964844.128;;5763521441.554;1327373750.0;;;;297490261.65041023;22569277179.54;;4497041485.70103;;;;;;1605535959.339263;;;;9625217660.980984;26999486166.653065;;97757880.0;;;;;12222296988.492613;;8339455270.664;;;20622454553.728
1999-07-09;6365583186.54;;5559659687.96;1366277500.0;;;;31141672.857850417;23002546114.800003;;4523677317.714375;;;;;;1576907633.9097426;;;;0.0;26687138305.69398;;104360880.0;;;;;12291743770.933748;;8384822324.400001;;;20769529529.28
1999-07-12;47653017.9125;;1259854390.2;1068585600.0;;;;33013920.32243063;22853831769.475;;4420039560.326276;;;;;;1521318765.849535;;;;9783306051.424828;27958191942.351784;;104114850.0;;;;;12673681624.63151;;8397403024.5;;;20732602682.688
1999-07-13;59994080.91;;1705711281.3;1029650625.0;;;;35328520.526723474;22955271574.837498;;4457811654.338805;;;;;;1655895939.6258502;;;;10251794869.679976;28010035136.918514;;107056500.0;;;;;12743587099.967009;;8357761731.599999;;;20263682910.284
1999-07-14;;;2745579313.251;1076455612.5;;;;54029189.39018344;23225822072.505;;4151324196.49991;;;;;;1704316493.9733558;;;;10221263872.784496;28241316713.599472;;115881090.0;;;;;12917217823.422232;;8309021024.556001;;;21031611926.228
1999-07-15;236137017.32999998;;3551881425.9999995;1149156225.0;;;;73806530.56166548;23588220555.312496;;4097905900.8492374;;;;;;1831140728.7285259;;;;10276661170.344656;28487582444.83015;;114260740.0;;;;;13115177080.750475;;8426084954.36;;;21135470373.0
1999-07-16;287927208.4905;;4477358612.896;1192105250.0;;;;89127213.21599507;23620017023.4375;;3846483156.7823915;;;;;;1901945833.3333333;;;;0.0;28483305612.96189;;122908320.0;;;;;13230190129.784243;;8599293167.712;;;21192810144.909
1999-07-19;303523779.966;;5070672532.620001;1143120700.0;;;;92770072.65419695;23827511256.325;;3688196816.3949213;;;;;;1793401768.4210527;;;;10485843868.921776;28857285665.961945;;129355740.0;;;;;13672624693.446089;;8512512114.100001;;;21057467187.68
1999-07-20;364547398.8;;5162795144.0;1115133750.0;;;;156233142.14850408;23882767194.0;;3561197453.5426173;;;;;;1805141257.8616352;;;;10401348440.258976;;;124803120.0;;;;;;;8364476640.0;;;20285986027.869
1999-07-21;454048638.75;;5323263960.0;1072861925.0;;;;153262505.80765063;23873125500.0;;359856454.3978558;;;;;;1765301624.3231988;;;;10271715624.471146;28271845659.163986;;129861120.0;;;;;13553453037.739042;;8482141122.0;;;20031080510.607998
1999-07-22;567960520.8759999;;5438150777.035999;1095978075.0;;;;168712704.41030726;23777119252.05;;638337628.2018245;;;;;;1786947682.1192052;;;;10257130070.169436;28146044925.551945;;125509040.0;;;;;13443735752.1821;;8378374953.839999;;;20027730579.736
1999-07-23;647105310.72;;5551544574.4;1106893687.5;;;;177445184.68021816;23439027869.4;;943330970.9425938;;;;;;1513124337.9675603;;;;0.0;27072958247.599453;;128759400.0;;;;;13087429012.34568;;8225732671.2;;;19581131192.920002
1999-07-26;769522827.528;;5936494359.978;1131419462.5;;;;187445688.07908028;23636520147.239998;;1445088250.4509146;;;;;;1640390333.0288181;;;;9050658215.661104;26834906803.594353;;132323400.0;;;;;13021181514.762516;;8181807248.16;;;19346651853.312
1999-07-27;1147195263.172;;6163948632.646;1144799937.5;;;;184960948.39609483;23505552990.001247;;2391450823.2626452;;;;;;1677189941.8121364;;;;9021908860.650812;27506812741.478497;;131747280.0;;;;;12981448527.517817;;8217454285.809999;;;19650596901.552
1999-07-28;2560784153.235;;5923156092.984;1224136250.0;;;;170761685.89505026;23782752171.765;;3081998183.294036;;;;;;1685793162.4645183;;;;9199031880.931837;27248542622.95082;;138409600.0;;;;;13376380155.3063;;8265446561.712;;;19691403053.168
1999-07-29;5126154360.1125;;6027988287.75;1308920062.5;;;;185079434.95808753;23486484450.0;;3132618722.4612846;;;;;;1837477574.7508307;;;;9291246642.987091;27460300095.295845;;143929500.0;;;;;13415712812.960234;;8164548141.75;;;19471961569.104
1999-07-30;6440510624.08;;6140500282.799999;1295925925.0;;;;184171579.4378009;23902461912.03;;3354921895.130121;;;;;;1838943041.1300373;;;;0.0;27519820047.149216;;147198490.0;;;;;13490975028.376844;;8497154422.639999;;;19541086356.815998
1999-08-02;6600070718.063999;;6268483964.799999;1376404312.5;;;;185875108.79025242;24208980103.2875;;3348416557.161629;;;;;;1820789004.2099123;;;;0.0;27785570104.8951;;151269760.0;;;;;13616645979.020977;;8330253471.25;;;19460674760.760002
1999-08-03;6595913895.120001;;5998185758.400001;1451327187.5;;;;193610909.09090912;24153970503.0;;3397873246.331629;;;;;;1891723121.869783;;;;9279581316.679676;27845387978.142075;;160743540.0;;;;;13738922716.627632;;8163877247.76;;;18643548762.795002
1999-08-04;6693352441.056;;6092059475.207999;1503386500.0;;;;192875073.98984393;24501778395.149998;;3521957205.06016;;;;;;1855216611.157369;;;;9292498032.012594;27128604565.730778;;163304640.0;;;;;13828067348.9023;;8161436361.599999;;;18603744206.635998
1999-08-05;7003251198.966001;;6002501836.320001;1551808125.0;;;;194518668.5781961;24342517330.56;;3427379421.843197;;;;;;1729103881.183503;;;;9130819134.993446;26668243774.57405;;174475350.0;;;;;13182045609.436436;;7813935081.216001;;;18226227882.24
1999-08-06;7021345954.692;;6305308310.070001;1527889400.0;;;;186321755.36881417;24796485584.115;;3306210001.5458336;;;;;;1761063622.3490689;;;;0.0;26354345172.804035;;172804800.0;;;;;12856545312.091928;;7800006856.059;;;18354804715.52
1999-08-09;7291551750.273001;;6496799982.008;1592029725.0;;;;29281728.733341638;25113383052.870003;;3264597932.5003223;;;;;;1790061333.5779448;;;;;26120196037.539104;;172254240.0;;;;;12881954640.250261;;7974348228.000001;;;18548055419.85
1999-08-10;7222443795.0;;6550615819.44;1644032475.0;;;;33009436.018809758;24711884719.2;;3184004096.46004;;;;;;1910992035.361328;;;;9151271183.488636;26048494731.341984;;179522260.0;;;;;12863062614.299398;;7715039149.44;;;18313717905.63
1999-08-11;4789638853.950001;;330234186.54;1680399600.0;;;;38780472.61745384;24321724529.625;;3201715511.355585;;;;;;1893684989.6049898;;;;9072914290.666435;26037360343.183983;;186359200.0;;;;;13148925383.482103;;7579895846.64;;;18158790752.4
1999-08-12;4933240953.03;;584784696.5999999;1704394925.0;;;;43565782.922579035;24749642595.914997;;3199403604.137416;;;;;;1879783284.9440064;;;;9187892640.298376;26390230288.83684;;185842800.0;;;;;13255904805.273657;;7686081318.527999;;;18290892632.856
1999-08-13;4997836212.974999;;810295312.56;1815812600.0;;;;53848251.57389516;24696039276.125;;3055835780.714635;;;;;;1712126248.18728;;;;0.0;26036084606.751274;;202732280.0;;;;;13110892514.892515;;7664593969.505;;;18494129337.600002
1999-08-16;5000374228.176001;;831173779.344;1799350350.0;;;;70254241.09931292;24614268874.717503;;3185068394.3429766;;;;;;1822218145.9156098;;;;9512716532.85627;27291542455.71167;;197696790.0;;;;;13741989266.079065;;7600353525.486;;;18355781766.936
1999-08-17;5013451551.318;;1467642976.8;1868558400.0;;;;110378601.59549507;24757762435.087498;;3074964836.806719;;;;;;1886146847.2280998;;;;9231728934.433424;27116962871.93891;;204718500.0;;;;;13862870841.74493;;7638668895.228;;;18142572341.502
1999-08-18;5019248306.16;;1912511635.68;1928752850.0;;;;131381784.03755869;24671089932.8;;3148279235.416103;;;;;;1906259092.2315974;;;;9503437097.639484;27598797389.127323;;204802730.0;;;;;14401529640.557938;;7658073050.240001;;;17940029613.48
1999-08-19;5013816593.676;;2754556800.432;2015912050.0;;;;150459770.11494252;24674871837.6;;425992916.0226687;;;;;;1894829212.358754;;;;9622811760.75269;27744166397.84947;;209489280.0;;;;;14698283154.121866;;7595635036.8;;;17577730366.791
1999-08-20;5181147561.808;;3630608018.1439996;2040755575.0;;;;157258565.92425525;24912374282.16;;538942362.184441;;;;;;1853479926.7033153;;;;0.0;28475174768.622517;;215898720.0;;;;;15314879683.709229;;7631755922.976;;;17775903543.3
1999-08-23;5175011474.568;;3967536516.489;2136503600.0;;;;179282815.29341653;24714122145.716248;;651430365.3997244;;;;;;1851060137.8158278;;;;9758514014.50703;28807710217.605446;;232463560.0;;;;;15718254678.964808;;7622856026.136;;;18170662855.032
1999-08-24;5374213662.528;;4069389634.72;2116668725.0;;;;178418987.57997742;24966532479.84;;907765184.6890938;;;;;;1767333693.933594;;;;9800790471.034111;28873109547.01318;;227295990.0;;;;;16027070925.825666;;7787297981.76;;;18067097357.09
1999-08-25;5251155113.516;;4171120840.752;1539209850.0;;;;170514545.73983994;25380632478.4;;1652450895.7895956;;;;;;1997024129.248846;;;;9610207894.499954;27812610315.960033;;243097200.0;;;;;15725664596.273293;;7846230360.192;;;17980261834.364998
1999-08-26;5850786609.599999;;4366440121.719999;1506439850.0;;;;175116871.70474514;25175826387.679996;;2410402660.793859;;;;;;1949758649.647296;;;;9532637268.082817;27154499596.66577;;231240800.0;;;;;15444510710.764542;;7920360525.535999;;;17858391588.24
1999-08-27;6431339600.4;;4542988209.408;1484014575.0;;;;176630544.6554701;25646804342.64;;3183740968.277887;;;;;;2022790147.9915433;;;;0.0;26984728708.606297;;231697700.0;;;;;15024399533.339314;;8293676493.312;;;17902510525.9
1999-08-30;9227310172.272501;;4662718967.181;1473517500.0;;;;187006028.6360211;25507527551.55;;3734059884.0952997;;;;;;1974112480.9998312;;;;9561036156.557898;26881781795.173103;;227998410.0;;;;;14760125011.298925;;8266709299.2;;;
1999-08-31;9661296625.812;;4678323605.604;1482937087.5;;;;189292415.91558585;25107513103.575;;3598760157.628362;;;;;;1880150868.276154;;;;9485691629.454115;25860388407.910324;;231259520.0;;;;;14023887268.75057;;7998488457.264;;;17109302539.032
1999-09-01;9861620519.322;;4671045614.6640005;1530831700.0;;;;198570306.36292222;24844375155.600002;;3574012633.4496655;;;;;;1786438826.7566996;;;;9591913436.870075;25510712296.133408;;238599760.0;;;;;13933175416.895731;;7853751278.516;;;16762503146.004
1999-09-02;9875979438.864;;4751244038.94;1615325875.0;;;;210308954.94249985;24806302544.23125;;3507359149.0348086;;;;;;1867386709.2329664;;;;9395568839.915697;23646841473.472008;;240528000.0;;;;;12408472097.498398;;7643929053.096;;;16032132975.595499
1999-09-03;10356024607.942;;5124016129.964;1636362500.0;;;;223238387.32991862;25213891635.679996;;3405152986.32395;;;;;;21199949.603124607;;;;0.0;8986025627.04471;;263511000.0;;;;;5973500545.256269;;7993046716.775999;;;16224736301.472
1999-09-06;10326985688.250002;;5312967984.000001;;;;;243248680.07542425;24620064650.718754;;3409043023.0761304;;;;;;56808385.7442348;;;;2653610288.084602;11955586015.133558;;;;;;;7535101194.274774;;7782430245.750001;;;16417378802.02
1999-09-07;10320659008.506;;5417407040.139;1592839250.0;;;;236590038.31417623;24592976367.0;;3473628216.0241055;;;;;;166811897.77963972;;;;3385805633.2942133;15600809244.380247;;273309280.0;;;;;9435549697.571545;;7757399149.205999;;;14916868599.924002
1999-09-08;10368111056.058;;5347461379.218;1635053500.0;;;;20222445.519060478;24930676063.160004;;3396842598.315692;;;;;;333968940.9794893;;;;5193935734.844396;19966081489.476524;;254890440.0;;;;;12302673457.456375;;7725713517.718;;;13628846416.956
1999-09-09;10382714013.144001;;5214690952.218;1619447250.0;;;;0.0;24446046182.58;;3888977928.2991652;;;;;;825220920.502092;;;;7378204886.174348;22625148806.21877;;253155300.0;;;;;14206189061.632427;;7015804761.328;;;12621768161.288
1999-09-10;84974466.21300001;;1508825713.1220002;1488832000.0;;;;34937952.07245739;23667763129.920002;;3928595912.901273;;;;;;1127445843.8287153;;;;8421196192.052979;23555426048.56512;;167442000.0;;;;;14289130794.701986;;7044620392.992001;;;10426268560.5
1999-09-13;569708084.4375;;1877099020.5;570714637.5;;;;49275522.40684793;6720248568.0;;3894573058.449335;;;;;;1380754976.9004622;;;;8590135536.802624;24486551336.14627;;39545740.0;;;;;14885347116.736988;;3305580433.7999997;;;8871021705.723
1999-09-14;735099698.6600001;;2500374692.58;644179550.0;;;;75556479.0328674;9041100452.800001;;3891596862.684491;;;;;;1386455208.2460403;;;;8414424253.872309;24560045806.57348;;55357440.0;;;;;14694767519.833775;;4503097514.3;;;11044553716.834
1999-09-15;1415072557.2024999;;3183753469.0499997;724341600.0;;;;96875520.42326708;12072893612.9375;;0.0;;;;;;1415210372.2291927;;;;8685827521.971722;;;77713040.0;;;;;;;5877447939.264999;;;13108242956.6235
1999-09-16;1432908528.216;;4038409249.6;900179175.0;;;;122931903.36703518;15421225311.8;;;;;;;;1396784146.8502295;;;;8243250712.589074;25718762280.285038;;85106700.0;;;;;14399523420.427553;;7371344305.248;;;14313414016.038
1999-09-17;1465656119.116;;4844453554.696;936859800.0;;;;157124334.69644544;17143487297.4225;;3758142690.653411;;;;;;1492139650.872818;;;;8678159201.194477;24844680477.790222;;107877000.0;;;;;14349247200.44793;;7480403248.703;;;14500520233.056
1999-09-20;2008383263.874;;5147171513.568001;905618187.5;;;;182043320.754717;16811297337.720001;;192456960.37908345;;;;;;1609014577.2594752;;;;8846142503.769318;25357953825.857517;;106706400.0;;;;;14596840934.790802;;7400015339.328;;;14450296328.468
1999-09-21;2343993939.882;;5079005225.627999;1002406500.0;;;;;17211237484.98;;373782510.1714992;;;;;;1652767941.787942;;;;8941150500.71531;25741019170.243206;;94784010.0;;;;;14848305197.901766;;7519538559.851999;;;14569242592.458
1999-09-22;2494167930.54;;5187347441.562;1118200500.0;;;;;16798028260.2275;;554858890.1763872;;;;;;1513633229.8136647;;;;8551340697.785872;25098154126.329914;;93191010.0;;;;;14364040544.42634;;7581001863.435;;;14660208229.298
1999-09-23;2892518144.308;;5408944108.464;1225869050.0;;;;;17486411129.46;;988540735.9246051;;;;;;;;;;8688276053.215078;;;86110500.0;;;;;;;7903194474.24;;;15070276805.76
1999-09-24;2942096187.2445;;5436470439.400001;1173733200.0;;;;;17303792538.5325;;1324270467.2151198;;;;;;;;;;8213289378.959493;25268095987.71357;;85346680.0;;;;;13463956229.60261;;7528297377.601001;;;14982731030.463001
1999-09-27;3465235943.3120003;;5604401857.5;1285037437.5;;;;0.0;17358007056.03;;1947171410.91499;;;;;;1543314745.9727385;;;;8355976635.514017;24949467667.327477;;103432200.0;;;;;13448647691.871988;;7803854272.5;;;15431660222.300001
1999-09-28;4666992453.0125;;5613638302.225;1363880650.0;;;;174859185.6626317;17348418387.125;;2690144247.480014;;;;;;1613899548.25462;;;;8574501807.511737;25244481408.450706;;117829920.0;;;;;13659430985.915493;;7793138599.05;;;14732072569.41
1999-09-29;7826272686.8625;;5778126779.04;1365568000.0;;;;162084487.90918526;17792917932.8625;;2879141327.0166583;;;;;;1609365503.0800822;;;;8439114296.386216;24956202726.678493;;113717870.0;;;;;13248181996.451582;;8065003497.9;;;14239979312.130001
1999-09-30;7924963412.64;;5839985534.968;1475590950.0;;;;156849079.7546012;18450189770.72;;2919309989.701339;;;;;;1612889117.043121;;;;8504954912.643247;25960937910.952473;;113780410.0;;;;;13804151136.57712;;8401851145.968;;;14385827411.28
1999-10-01;9634851481.6125;;5901307440.6;1525302500.0;;;;165769221.0897194;19305245602.5;;;;;;;;1690041258.7412589;;;;8722255375.83254;26852572407.23121;;114766800.0;1252946745.241482;;;;14854764224.54805;;8561622036.825;;;14414038016.52
1999-10-04;9963568150.380001;;5839641535.608001;1577620625.0;;;;174828342.1955133;19122562641.600002;;3023671845.8349957;;;;;;1624686185.5670104;;;;8557549081.920903;25437537476.459507;;118909440.0;1301663065.087146;;;;14328055743.87947;;0.0;;;14687062585.3125
1999-10-05;10066938134.715;;6156964809.216001;1654292475.0;;;;184666708.61385515;19336319467.93125;;3079267163.1415663;;;;;;1688293514.2975547;;;;8541323089.935158;24938351658.6787;;121612080.0;1301373097.826087;;;;14269010431.35044;;8660004978.51;;;14839615571.939999
1999-10-06;10129518993.078;;6267380056.894;1724296787.5;;;;179647406.6618438;19393061019.6875;;3127602816.430033;;;;;;1748078520.9804735;;;;8436595186.046512;24694926883.72093;;126395030.0;1307443276.3668551;;;;14115127627.906977;;8743592582.774;;;14909201272.695
1999-10-07;10567366030.900002;;6462140400.233001;1781590950.0;;;;177856347.33364794;20041926002.0;;3094899593.2238297;;;;;;1809729729.72973;;;;8626760287.39386;24798846225.62284;;140806760.0;1310877400.054392;;;;14389805682.560417;;8948849667.744001;;;15307199016.290998
1999-10-08;10517024507.976;;6520940060.207999;1914068437.5;;;;15191919.19191919;20446445575.5;;3119534775.9484057;;;;;;1693315330.2866638;;;;8657404298.327139;24949917843.866173;;149833360.0;1250229576.5073752;;;;14424695910.78067;;8743581399.279999;;;15415313192.694
1999-10-11;10532433807.0;;6512887889.352;1270490400.0;;;;17128056.64830842;20717175009.24;;3075285504.653288;;;;;;1683087567.5675676;;;;8765283468.986809;;;144077920.0;;;;;;;8790400329.984001;;;15536042835.0
1999-10-12;49065501.291999996;;1013400675.5999999;1342972800.0;;;;20891683.455049105;20750215898.1;;3102060932.130307;;;;;;1858662874.6989954;;;;8725066905.390123;25339288918.205803;;147529580.0;1307055570.6153429;;;;15235418394.270636;;8878064654.792;;;15845272166.1
1999-10-13;47864528.64;;1470877330.35;1414194650.0;;;;32302668.84874425;20472828805.515;;3037583401.9769363;;;;;;1736315697.7033825;;;;8563263157.894736;25618068111.455105;;150381000.0;1287240833.9518251;;;;15100014072.61469;;8800374414.24;;;15891635916.0
1999-10-14;106531679.59200001;;2478407166.3;1381977000.0;;;;40368519.45108902;20179055252.2;;3010415202.6461763;;;;;;1719601987.9892318;;;;8659002095.557417;24547972524.91385;;159448440.0;1271192705.6598675;;;;15262099050.01397;;8492029163.592001;;;15694721610.624
